Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Year,Month,Day,Month_Name,Year_Month,Transaction_Type,Abs_Price,Refund_Amount,Sales_Amount
T1020,2020-12-09,C4660,Headphones,4.0,-323.6198022221146,Credit card,failed,2020,12,9,December,2020-12,Refund/Reversal,323.6198022221146,323.6198022221146,0.0
T1025,2022-08-04,C3665,Tablet,6.0,-728.4135963526896,Paypal,completed,2022,8,4,August,2022-08,Refund/Reversal,728.4135963526896,728.4135963526896,0.0
T1030,2023-10-22,C3820,Smartphone,3.0,623.32,Paypal,completed,2023,10,22,October,2023-10,Sale,623.32,0.0,623.32
T1035,2023-04-11,C1503,Tablet,322.0,804.0855894429212,Paypal,failed,2023,4,11,April,2023-04,Sale,804.0855894429212,0.0,804.0855894429212
T1036,2021-09-06,C1804,Tablet,4.0,-566.0542765201602,Paypal,completed,2021,9,6,September,2021-09,Refund/Reversal,566.0542765201602,566.0542765201602,0.0
T1050,2023-08-14,C3701,Tablet,886.0,206.93192829012216,Creditcard,pending,2023,8,14,August,2023-08,Sale,206.93192829012216,0.0,206.93192829012216
T1052,2020-05-15,C2806,Smartphone,9.0,228.1632527787011,Cash,failed,2020,5,15,May,2020-05,Sale,228.1632527787011,0.0,228.1632527787011
T1061,2020-03-29,C3020,Coffee Machine,3.0,-254.2013322229559,Paypal,completed,2020,3,29,March,2020-03,Refund/Reversal,254.2013322229559,254.2013322229559,0.0
T1064,2022-04-29,C4700,Laptop,1.0,85.23,Creditcard,completed,2022,4,29,April,2022-04,Sale,85.23,0.0,85.23
T1078,2020-08-16,C3250,Smartphone,4.0,-359.750208572357,Cash,failed,2020,8,16,August,2020-08,Refund/Reversal,359.750208572357,359.750208572357,0.0
T1082,2020-10-24,C1533,Coffee Machine,659.0,-357.64002786034644,Paypal,completed,2020,10,24,October,2020-10,Refund/Reversal,357.64002786034644,357.64002786034644,0.0
T1085,2020-01-21,C3971,Smartphone,7.0,544.6671457309575,Pay pal,completed,2020,1,21,January,2020-01,Sale,544.6671457309575,0.0,544.6671457309575
T1091,2021-06-15,C2494,Tablet,1.0,299.31475793787206,Paypal,pending,2021,6,15,June,2021-06,Sale,299.31475793787206,0.0,299.31475793787206
T1114,2023-02-08,C2463,Coffee Machine,4.0,262.96373350857994,Paypal,completed,2023,2,8,February,2023-02,Sale,262.96373350857994,0.0,262.96373350857994
T1117,2022-03-15,C3855,Headphones,174.0,104.65323111746127,Credit card,pending,2022,3,15,March,2022-03,Sale,104.65323111746127,0.0,104.65323111746127
T1127,2024-08-28,C572,Laptop,4.0,877.2573667872541,Paypal,completed,2024,8,28,August,2024-08,Sale,877.2573667872541,0.0,877.2573667872541
T1128,2021-03-06,C3808,Headphones,634.0,474.95,Credit card,completed,2021,3,6,March,2021-03,Sale,474.95,0.0,474.95
T1129,2020-09-14,C1232,Headphones,4.0,-861.3848145900026,Creditcard,completed,2020,9,14,September,2020-09,Refund/Reversal,861.3848145900026,861.3848145900026,0.0
T1133,2022-07-06,C3797,Headphones,266.0,-531.2452579919004,Credit card,completed,2022,7,6,July,2022-07,Refund/Reversal,531.2452579919004,531.2452579919004,0.0
T1136,2020-01-31,C3769,Tablet,4.0,156.4249767752559,Pay pal,completed,2020,1,31,January,2020-01,Sale,156.4249767752559,0.0,156.4249767752559
T1143,2024-08-11,C1763,Tablet,4.0,770.7636943763692,Credit card,completed,2024,8,11,August,2024-08,Sale,770.7636943763692,0.0,770.7636943763692
T1144,2022-12-28,C918,Headphones,702.0,777.6533762814765,Paypal,completed,2022,12,28,December,2022-12,Sale,777.6533762814765,0.0,777.6533762814765
T1150,2024-04-27,C4912,Laptop,5.0,513.3876945542518,Creditcard,completed,2024,4,27,April,2024-04,Sale,513.3876945542518,0.0,513.3876945542518
T1151,2020-11-01,C859,Tablet,4.0,275.45,Pay pal,pending,2020,11,1,November,2020-11,Sale,275.45,0.0,275.45
T1153,2020-04-29,C3652,Smartphone,2.0,-285.90984658101604,Cash,failed,2020,4,29,April,2020-04,Refund/Reversal,285.90984658101604,285.90984658101604,0.0
T1155,2022-03-03,C3109,Headphones,8.0,-671.3427191863323,Pay pal,pending,2022,3,3,March,2022-03,Refund/Reversal,671.3427191863323,671.3427191863323,0.0
T1166,2022-11-28,C3148,Tablet,5.0,-874.99,Paypal,completed,2022,11,28,November,2022-11,Refund/Reversal,874.99,874.99,0.0
T1168,2020-04-14,C1757,Smartphone,7.0,167.09525618883896,Paypal,completed,2020,4,14,April,2020-04,Sale,167.09525618883896,0.0,167.09525618883896
T1170,2024-06-21,C2882,Smartphone,1.0,-63.39092669648403,Creditcard,completed,2024,6,21,June,2024-06,Refund/Reversal,63.39092669648403,63.39092669648403,0.0
T1176,2020-10-17,C462,Laptop,5.0,-734.917772046508,Cash,completed,2020,10,17,October,2020-10,Refund/Reversal,734.917772046508,734.917772046508,0.0
T1178,2021-06-02,C2892,Laptop,4.0,-573.8003543978122,Credit card,completed,2021,6,2,June,2021-06,Refund/Reversal,573.8003543978122,573.8003543978122,0.0
T1188,2023-12-01,C2254,Tablet,2.0,-411.04,Credit card,completed,2023,12,1,December,2023-12,Refund/Reversal,411.04,411.04,0.0
T1189,2021-05-24,C1436,Smartphone,1.0,747.8138460628422,Paypal,completed,2021,5,24,May,2021-05,Sale,747.8138460628422,0.0,747.8138460628422
T1192,2022-09-29,C486,Coffee Machine,9.0,-637.5381177331046,Credit card,completed,2022,9,29,September,2022-09,Refund/Reversal,637.5381177331046,637.5381177331046,0.0
T1203,2021-10-17,C3198,Laptop,2.0,-557.0900956171542,Cash,completed,2021,10,17,October,2021-10,Refund/Reversal,557.0900956171542,557.0900956171542,0.0
T1217,2021-08-18,C3728,Tablet,962.0,748.6631283204614,Paypal,completed,2021,8,18,August,2021-08,Sale,748.6631283204614,0.0,748.6631283204614
T1220,2021-07-23,C272,Tablet,672.0,317.8686732848864,Cash,completed,2021,7,23,July,2021-07,Sale,317.8686732848864,0.0,317.8686732848864
T1230,2021-10-15,C4483,Laptop,10.0,409.36602196485165,Credit card,completed,2021,10,15,October,2021-10,Sale,409.36602196485165,0.0,409.36602196485165
T1249,2020-09-19,C736,Headphones,100.0,-945.465454747666,Paypal,completed,2020,9,19,September,2020-09,Refund/Reversal,945.465454747666,945.465454747666,0.0
T1261,2023-08-25,C1961,Coffee Machine,8.0,-869.507629946468,Cash,completed,2023,8,25,August,2023-08,Refund/Reversal,869.507629946468,869.507629946468,0.0
T1267,2023-01-28,C4015,Coffee Machine,5.0,-294.74,Pay pal,completed,2023,1,28,January,2023-01,Refund/Reversal,294.74,294.74,0.0
T1271,2020-12-29,C152,Smartphone,267.0,-554.4977908849434,Creditcard,completed,2020,12,29,December,2020-12,Refund/Reversal,554.4977908849434,554.4977908849434,0.0
T1280,2023-11-28,C4564,Laptop,9.0,-692.3768543797564,Paypal,completed,2023,11,28,November,2023-11,Refund/Reversal,692.3768543797564,692.3768543797564,0.0
T1283,2023-11-19,C1223,Laptop,1.0,-285.39208027429606,Cash,completed,2023,11,19,November,2023-11,Refund/Reversal,285.39208027429606,285.39208027429606,0.0
T1284,2022-01-24,C3476,Laptop,1.0,853.495796271044,Cash,pending,2022,1,24,January,2022-01,Sale,853.495796271044,0.0,853.495796271044
T1295,2022-12-27,C4689,Laptop,1.0,646.5578105575511,Credit card,completed,2022,12,27,December,2022-12,Sale,646.5578105575511,0.0,646.5578105575511
T1299,2021-06-28,C656,Headphones,8.0,104.30130292180336,Pay pal,completed,2021,6,28,June,2021-06,Sale,104.30130292180336,0.0,104.30130292180336
T1303,2020-05-29,C3920,Tablet,649.0,-118.8084606516752,Paypal,completed,2020,5,29,May,2020-05,Refund/Reversal,118.8084606516752,118.8084606516752,0.0
T1305,2021-10-18,C2760,Smartphone,4.0,-764.0853357892307,Creditcard,completed,2021,10,18,October,2021-10,Refund/Reversal,764.0853357892307,764.0853357892307,0.0
T1311,2021-10-04,C1550,Laptop,10.0,673.0732626239276,Cash,failed,2021,10,4,October,2021-10,Sale,673.0732626239276,0.0,673.0732626239276
T1333,2020-01-03,C4647,Tablet,8.0,-150.23870023433687,Credit card,completed,2020,1,3,January,2020-01,Refund/Reversal,150.23870023433687,150.23870023433687,0.0
T1339,2023-03-04,C2014,Coffee Machine,10.0,459.99270035143854,Pay pal,completed,2023,3,4,March,2023-03,Sale,459.99270035143854,0.0,459.99270035143854
T1341,2024-03-12,C3636,Tablet,746.0,-58.33222530093326,Paypal,completed,2024,3,12,March,2024-03,Refund/Reversal,58.33222530093326,58.33222530093326,0.0
T1343,2021-04-24,C692,Smartphone,4.0,61.18313373372389,Credit card,completed,2021,4,24,April,2021-04,Sale,61.18313373372389,0.0,61.18313373372389
T1344,2022-12-10,C2451,Coffee Machine,5.0,-977.7935995787368,Paypal,completed,2022,12,10,December,2022-12,Refund/Reversal,977.7935995787368,977.7935995787368,0.0
T1346,2020-03-07,C3812,Laptop,888.0,-97.37939718328744,Cash,completed,2020,3,7,March,2020-03,Refund/Reversal,97.37939718328744,97.37939718328744,0.0
T1354,2024-01-02,C3043,Laptop,2.0,860.175536718064,Paypal,failed,2024,1,2,January,2024-01,Sale,860.175536718064,0.0,860.175536718064
T1355,2024-07-03,C3036,Tablet,5.0,668.3960820469829,Creditcard,completed,2024,7,3,July,2024-07,Sale,668.3960820469829,0.0,668.3960820469829
T1375,2023-07-31,C3564,Headphones,1.0,748.813835595744,Credit card,pending,2023,7,31,July,2023-07,Sale,748.813835595744,0.0,748.813835595744
T1378,2023-05-21,C2057,Laptop,2.0,-567.1345418517861,Cash,pending,2023,5,21,May,2023-05,Refund/Reversal,567.1345418517861,567.1345418517861,0.0
T1382,2022-11-20,C3676,Smartphone,198.0,-146.34,Cash,completed,2022,11,20,November,2022-11,Refund/Reversal,146.34,146.34,0.0
T1384,2023-11-09,C4762,Tablet,901.0,381.27540850112416,Pay pal,completed,2023,11,9,November,2023-11,Sale,381.27540850112416,0.0,381.27540850112416
T1407,2023-12-17,C2261,Coffee Machine,7.0,191.2827128662292,Pay pal,completed,2023,12,17,December,2023-12,Sale,191.2827128662292,0.0,191.2827128662292
T1426,2023-04-19,C1186,Laptop,784.0,-686.1635309618728,Creditcard,completed,2023,4,19,April,2023-04,Refund/Reversal,686.1635309618728,686.1635309618728,0.0
T1427,2021-07-01,C664,Laptop,8.0,-470.9666581284629,Creditcard,completed,2021,7,1,July,2021-07,Refund/Reversal,470.9666581284629,470.9666581284629,0.0
T1428,2021-07-26,C4391,Coffee Machine,2.0,408.3793168135306,Cash,completed,2021,7,26,July,2021-07,Sale,408.3793168135306,0.0,408.3793168135306
T1437,2022-08-29,C2581,Laptop,9.0,761.08,Credit card,completed,2022,8,29,August,2022-08,Sale,761.08,0.0,761.08
T1438,2022-07-13,C3065,Smartphone,2.0,-761.4154404703359,Credit card,completed,2022,7,13,July,2022-07,Refund/Reversal,761.4154404703359,761.4154404703359,0.0
T1439,2023-09-26,C2888,Laptop,9.0,-751.4740091387858,Credit card,completed,2023,9,26,September,2023-09,Refund/Reversal,751.4740091387858,751.4740091387858,0.0
T1440,2022-10-14,C2210,Headphones,242.0,815.6305493501177,Cash,completed,2022,10,14,October,2022-10,Sale,815.6305493501177,0.0,815.6305493501177
T1442,2021-03-13,C1882,Headphones,9.0,-849.2728196419696,Cash,completed,2021,3,13,March,2021-03,Refund/Reversal,849.2728196419696,849.2728196419696,0.0
T1458,2020-12-08,C3261,Headphones,10.0,360.2395610881831,Paypal,completed,2020,12,8,December,2020-12,Sale,360.2395610881831,0.0,360.2395610881831
T1471,2024-10-16,C1465,Coffee Machine,3.0,78.58534558323566,Paypal,failed,2024,10,16,October,2024-10,Sale,78.58534558323566,0.0,78.58534558323566
T1478,2021-11-23,C2449,Headphones,7.0,-87.31899617933016,Pay pal,completed,2021,11,23,November,2021-11,Refund/Reversal,87.31899617933016,87.31899617933016,0.0
T1479,2023-06-13,C2508,Smartphone,6.0,214.77859749185012,Cash,pending,2023,6,13,June,2023-06,Sale,214.77859749185012,0.0,214.77859749185012
T1493,2021-02-25,C2879,Smartphone,1.0,715.5081882159602,Credit card,pending,2021,2,25,February,2021-02,Sale,715.5081882159602,0.0,715.5081882159602
T1519,2023-11-16,C465,Laptop,7.0,-369.6958578367209,Paypal,completed,2023,11,16,November,2023-11,Refund/Reversal,369.6958578367209,369.6958578367209,0.0
T1527,2023-12-03,C3846,Laptop,9.0,965.4949303818396,Creditcard,completed,2023,12,3,December,2023-12,Sale,965.4949303818396,0.0,965.4949303818396
T1530,2024-07-01,C2292,Tablet,1.0,-455.18850714686505,Cash,completed,2024,7,1,July,2024-07,Refund/Reversal,455.18850714686505,455.18850714686505,0.0
T1533,2020-05-17,C4864,Headphones,444.0,-725.4769105269866,Credit card,completed,2020,5,17,May,2020-05,Refund/Reversal,725.4769105269866,725.4769105269866,0.0
T1540,2025-01-16,C4478,Laptop,7.0,-830.3126787160851,Paypal,pending,2025,1,16,January,2025-01,Refund/Reversal,830.3126787160851,830.3126787160851,0.0
T1541,2024-04-09,C4694,Tablet,6.0,571.4295067160451,Credit card,completed,2024,4,9,April,2024-04,Sale,571.4295067160451,0.0,571.4295067160451
T1542,2023-01-25,C2990,Smartphone,4.0,865.3625177677337,Credit card,failed,2023,1,25,January,2023-01,Sale,865.3625177677337,0.0,865.3625177677337
T1551,2024-07-27,C4361,Laptop,10.0,417.2736989529272,Paypal,completed,2024,7,27,July,2024-07,Sale,417.2736989529272,0.0,417.2736989529272
T1552,2021-07-15,C371,Headphones,1.0,956.3674921595403,Credit card,completed,2021,7,15,July,2021-07,Sale,956.3674921595403,0.0,956.3674921595403
T1562,2022-11-20,C4943,Tablet,6.0,-157.5602574543948,Cash,completed,2022,11,20,November,2022-11,Refund/Reversal,157.5602574543948,157.5602574543948,0.0
T1564,2022-12-09,C1748,Tablet,10.0,237.40946348775984,Credit card,failed,2022,12,9,December,2022-12,Sale,237.40946348775984,0.0,237.40946348775984
T1570,2020-11-16,C3922,Coffee Machine,5.0,-795.8106560140468,Credit card,completed,2020,11,16,November,2020-11,Refund/Reversal,795.8106560140468,795.8106560140468,0.0
T1571,2023-09-17,C4479,Smartphone,693.0,-705.5350508884405,Creditcard,pending,2023,9,17,September,2023-09,Refund/Reversal,705.5350508884405,705.5350508884405,0.0
T1578,2020-06-11,C4259,Coffee Machine,7.0,-152.59006690546914,Credit card,pending,2020,6,11,June,2020-06,Refund/Reversal,152.59006690546914,152.59006690546914,0.0
T1581,2023-11-20,C1421,Smartphone,688.0,226.75037557318305,Cash,completed,2023,11,20,November,2023-11,Sale,226.75037557318305,0.0,226.75037557318305
T1583,2023-12-12,C1844,Tablet,7.0,-865.5067042073568,Paypal,completed,2023,12,12,December,2023-12,Refund/Reversal,865.5067042073568,865.5067042073568,0.0
T1585,2023-01-25,C2728,Laptop,2.0,-355.0991395554669,Pay pal,completed,2023,1,25,January,2023-01,Refund/Reversal,355.0991395554669,355.0991395554669,0.0
T1589,2024-12-15,C4976,Headphones,4.0,109.73694345271728,Paypal,pending,2024,12,15,December,2024-12,Sale,109.73694345271728,0.0,109.73694345271728
T1595,2020-08-18,C296,Laptop,367.0,762.177107585016,Credit card,pending,2020,8,18,August,2020-08,Sale,762.177107585016,0.0,762.177107585016
T1601,2023-09-03,C1182,Smartphone,8.0,-512.8715471544062,Credit card,completed,2023,9,3,September,2023-09,Refund/Reversal,512.8715471544062,512.8715471544062,0.0
T1603,2022-02-21,C2538,Coffee Machine,6.0,811.4722307238061,Credit card,completed,2022,2,21,February,2022-02,Sale,811.4722307238061,0.0,811.4722307238061
T1604,2024-02-22,C217,Headphones,3.0,-958.533499848309,Paypal,failed,2024,2,22,February,2024-02,Refund/Reversal,958.533499848309,958.533499848309,0.0
T1607,2020-06-06,C3107,Coffee Machine,4.0,-247.74764502485996,Creditcard,pending,2020,6,6,June,2020-06,Refund/Reversal,247.74764502485996,247.74764502485996,0.0
T1624,2024-07-01,C508,Coffee Machine,7.0,743.5578271274326,Cash,completed,2024,7,1,July,2024-07,Sale,743.5578271274326,0.0,743.5578271274326
T1626,2023-07-25,C2032,Headphones,755.0,178.4,Cash,completed,2023,7,25,July,2023-07,Sale,178.4,0.0,178.4
T1632,2021-07-22,C4292,Laptop,141.0,-466.9783888444815,Paypal,completed,2021,7,22,July,2021-07,Refund/Reversal,466.9783888444815,466.9783888444815,0.0
T1634,2020-01-09,C3622,Tablet,750.0,244.97059103409296,Credit card,completed,2020,1,9,January,2020-01,Sale,244.97059103409296,0.0,244.97059103409296
T1635,2021-05-26,C1525,Coffee Machine,611.0,-907.4653801615603,Creditcard,pending,2021,5,26,May,2021-05,Refund/Reversal,907.4653801615603,907.4653801615603,0.0
T1636,2023-07-04,C850,Smartphone,2.0,-234.6700718533367,Paypal,completed,2023,7,4,July,2023-07,Refund/Reversal,234.6700718533367,234.6700718533367,0.0
T1637,2024-01-12,C199,Coffee Machine,727.0,765.1625216968708,Creditcard,completed,2024,1,12,January,2024-01,Sale,765.1625216968708,0.0,765.1625216968708
T1638,2021-07-03,C034,Headphones,9.0,-378.3559283878153,Creditcard,completed,2021,7,3,July,2021-07,Refund/Reversal,378.3559283878153,378.3559283878153,0.0
T1640,2020-11-21,C2104,Laptop,583.0,-282.8433936115524,Paypal,pending,2020,11,21,November,2020-11,Refund/Reversal,282.8433936115524,282.8433936115524,0.0
T1648,2022-07-07,C1487,Smartphone,2.0,347.57666982633253,Creditcard,completed,2022,7,7,July,2022-07,Sale,347.57666982633253,0.0,347.57666982633253
T1654,2023-08-27,C4844,Laptop,4.0,112.66481740880286,Credit card,completed,2023,8,27,August,2023-08,Sale,112.66481740880286,0.0,112.66481740880286
T1655,2022-08-28,C447,Laptop,397.0,978.1023095954228,Credit card,pending,2022,8,28,August,2022-08,Sale,978.1023095954228,0.0,978.1023095954228
T1663,2024-12-24,C4268,Smartphone,3.0,324.2270236462697,Paypal,failed,2024,12,24,December,2024-12,Sale,324.2270236462697,0.0,324.2270236462697
T1684,2023-01-28,C899,Headphones,3.0,870.3749335541287,Credit card,completed,2023,1,28,January,2023-01,Sale,870.3749335541287,0.0,870.3749335541287
T1693,2021-11-16,C1427,Laptop,2.0,-364.4127749217175,Paypal,completed,2021,11,16,November,2021-11,Refund/Reversal,364.4127749217175,364.4127749217175,0.0
T1700,2022-03-26,C4175,Headphones,2.0,433.9823668456939,Paypal,completed,2022,3,26,March,2022-03,Sale,433.9823668456939,0.0,433.9823668456939
T1701,2020-06-03,C3104,Laptop,5.0,629.7607832196896,Credit card,completed,2020,6,3,June,2020-06,Sale,629.7607832196896,0.0,629.7607832196896
T1702,2020-01-09,C2972,Laptop,6.0,902.7673941522156,Creditcard,pending,2020,1,9,January,2020-01,Sale,902.7673941522156,0.0,902.7673941522156
T1712,2021-01-02,C1520,Tablet,2.0,-515.57,Credit card,completed,2021,1,2,January,2021-01,Refund/Reversal,515.57,515.57,0.0
T1713,2024-05-22,C3243,Headphones,6.0,-937.5550238398248,Creditcard,completed,2024,5,22,May,2024-05,Refund/Reversal,937.5550238398248,937.5550238398248,0.0
T1716,2022-08-31,C1156,Laptop,6.0,-291.83047367905067,Paypal,completed,2022,8,31,August,2022-08,Refund/Reversal,291.83047367905067,291.83047367905067,0.0
T1718,2022-07-13,C147,Coffee Machine,681.0,348.42752593331426,Credit card,pending,2022,7,13,July,2022-07,Sale,348.42752593331426,0.0,348.42752593331426
T1719,2020-01-29,C2692,Laptop,4.0,227.39,Pay pal,completed,2020,1,29,January,2020-01,Sale,227.39,0.0,227.39
T1726,2022-06-16,C2442,Laptop,1.0,-191.33044351698084,Paypal,completed,2022,6,16,June,2022-06,Refund/Reversal,191.33044351698084,191.33044351698084,0.0
T1727,2021-01-11,C2735,Tablet,574.0,105.52785966081728,Creditcard,failed,2021,1,11,January,2021-01,Sale,105.52785966081728,0.0,105.52785966081728
T1744,2022-10-10,C2514,Headphones,6.0,326.95,Cash,completed,2022,10,10,October,2022-10,Sale,326.95,0.0,326.95
T1745,2021-12-13,C846,Tablet,5.0,466.63854958374793,Paypal,completed,2021,12,13,December,2021-12,Sale,466.63854958374793,0.0,466.63854958374793
T1749,2021-06-17,C1524,Smartphone,148.0,-656.8161186346829,Credit card,completed,2021,6,17,June,2021-06,Refund/Reversal,656.8161186346829,656.8161186346829,0.0
T1753,2020-06-11,C2540,Tablet,1.0,-694.7873934391732,Credit card,completed,2020,6,11,June,2020-06,Refund/Reversal,694.7873934391732,694.7873934391732,0.0
T1754,2021-04-27,C683,Tablet,364.0,-506.5077417187663,Paypal,pending,2021,4,27,April,2021-04,Refund/Reversal,506.5077417187663,506.5077417187663,0.0
T1759,2022-08-08,C1897,Headphones,472.0,-628.0621905793098,Creditcard,completed,2022,8,8,August,2022-08,Refund/Reversal,628.0621905793098,628.0621905793098,0.0
T1769,2020-02-08,C2507,Tablet,4.0,-111.46846395235696,Credit card,pending,2020,2,8,February,2020-02,Refund/Reversal,111.46846395235696,111.46846395235696,0.0
T1789,2023-04-11,C585,Coffee Machine,815.0,821.541963905232,Credit card,completed,2023,4,11,April,2023-04,Sale,821.541963905232,0.0,821.541963905232
T1790,2021-11-25,C3811,Tablet,1.0,-915.1160181597558,Paypal,failed,2021,11,25,November,2021-11,Refund/Reversal,915.1160181597558,915.1160181597558,0.0
T1793,2024-02-20,C950,Laptop,683.0,898.49280005038,Paypal,completed,2024,2,20,February,2024-02,Sale,898.49280005038,0.0,898.49280005038
T1803,2023-03-13,C4061,Smartphone,468.0,-695.2465984872855,Paypal,completed,2023,3,13,March,2023-03,Refund/Reversal,695.2465984872855,695.2465984872855,0.0
